,wallet_age_days,transaction_count,total_deposited_usd,total_borrowed_usd,total_repaid_usd,liquidation_count,health_ratio,repayment_ratio,credit_score
0x0428be07db700e3b25addff63567584a3b15fdcc,0,1,1708133.175,0.0,0.0,0,1708134.175,0.0,186
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,7,2,994019.917,0.0,0.0,0,994020.917,0.0,186
0x00000001a0f57e850c9db68b4a9bc34677437c5c,0,1,1766652.504,0.0,0.0,0,1766653.504,0.0,186
0x0024461e7a8ce7157866eaa4c24b702d328250ce,0,1,0.0,0.0,0.0,0,1015376098.255,0.0,186
0x00027e45436f11ec8549b7d5e0b86748ee61c13d,7,2,1011250.61,0.0,0.0,0,1011251.61,0.0,186
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,0,1,1782230.016,0.0,0.0,0,1782231.016,0.0,186
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,0,4,2.2730475876687936e+18,3.041042298892107e+17,0.0,0,7.475,0.0,186
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,6,2,1060783.976,0.0,0.0,0,1060784.976,0.0,186
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,7,2,1023921.954,0.0,0.0,0,1023922.954,0.0,186
0x00fce3e318dfc490be549b266e85af457ee3d65b,0,1,1772510.298,0.0,0.0,0,1772511.298,0.0,186
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,0,1,1755767.889,0.0,0.0,0,1755768.889,0.0,186
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,0,1,1701086.027,0.0,0.0,0,1701087.027,0.0,186
0x00e1ac868592c1fd51ed72abca14930075ed892f,0,3,1.5347413318798651e+19,5.251649352211659e+18,0.0,0,2.922,0.0,186
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,0,1,0.0,0.0,0.0,0,1011505043.443,0.0,186
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,0,1,1789081.606,0.0,0.0,0,1789082.606,0.0,186
0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,6,2,1110152.409,0.0,0.0,0,1110153.409,0.0,186
0x03781270005438697bdd9296f9d96a209f8af93b,0,1,1775024.299,0.0,0.0,0,1775025.299,0.0,186
0x0076bc177845e513018cda51be5e5f80f44aeb50,7,2,979362.018,0.0,0.0,0,979363.018,0.0,186
0x039e2eeff82ec296c669f4aae063418afa8bcf02,0,1,1784271.18,0.0,0.0,0,1784272.18,0.0,186
0x00000a9c78912badb92d73b6ed26456e11def5eb,0,1,1692754.313,0.0,0.0,0,1692755.313,0.0,185
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,0,1,0.0,0.0,0.0,0,890105931.494,0.0,185
0x02708e817ac0bf55c3be213a59fbf133f1ef741e,0,1,1573586.767,0.0,0.0,0,1573587.767,0.0,185
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,0,1,1677342.854,0.0,0.0,0,1677343.854,0.0,185
0x027cb2d88746942364a7f8af881f3b69e9d08662,0,4,3.678067991303899e+19,2.75305274425543e+19,0.0,0,1.336,0.0,185
0x0247461af9aa7b6c38901ecc1ba56ec07b4481a7,0,1,1628941.914,0.0,0.0,0,1628942.914,0.0,185
0x0324c205a0a2b21d7591cef3e198e103990b1457,0,2,1003955.289,0.0,0.0,0,2007911.579,0.0,185
0x02f84f7c168cfda125318a1405f747bcf7eacf44,0,1,1577317.852,0.0,0.0,0,1577318.852,0.0,185
0x04bdc83e595387020b8cc984cb0e51320f546d74,5,2,1060287.776,0.0,0.0,0,1060288.776,0.0,185
0x05a9c57436c5e002624a71df1a223b750e1aafa5,0,1,1658354.954,0.0,0.0,0,1658355.954,0.0,185
0x05bf2958c314fa1e1d9a64fe0cb16a12c6304f9f,0,2,1676263.814,0.0,0.0,0,1676264.814,0.0,185
0x039c5a62e2d28cc85729666dcacb98c1ae21e343,0,1,1682113.099,0.0,0.0,0,1682114.099,0.0,185
0x05def9275be6c09e67a37d6279d376836320c556,6,2,998669.355,0.0,0.0,0,998670.355,0.0,185
0x00aab1b1a554f59b96a0de510837ba951ba375e0,0,2,4.5660881283595515e+18,9.966180745445603e+17,0.0,0,4.582,0.0,185
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,0,1,1625791.247,0.0,0.0,0,1625792.247,0.0,185
0x00c3af852e2ca04d993382b3664f62aa45ae731e,0,1,1635562.052,0.0,0.0,0,1635563.052,0.0,185
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,16,4,4.691213004814075e+17,2.954683679699928e+17,0.0,0,1.588,0.0,185
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,0,1,0.0,0.0,0.0,0,867231442.966,0.0,185
0x003cb0842811db8d115e28f13048dd83db391dcb,0,1,1622958.932,0.0,0.0,0,1622959.932,0.0,185
0x04141280b93967bd4bca7f18de60bb1305609526,0,1,1633912.83,0.0,0.0,0,1633913.83,0.0,185
0x021925c5be94b49d67576ab377b8e3073745b035,5,3,1043218.206,0.0,0.0,0,1043219.206,0.0,184
0x03873505d18421366d0fa6f27f49694d80dc1fbd,0,1,1508261.376,0.0,0.0,0,1508262.376,0.0,184
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,5,2,1046333.156,0.0,0.0,0,1046334.156,0.0,184
0x030252c314d52af695fdb0176942dec4566b6bb7,0,1,1569893.456,0.0,0.0,0,1569894.456,0.0,184
0x01f53288c7cc98c053efeef23ba660ef2493f646,3,27,6.124106077356553e+18,2.8717572421821394e+18,0.0,0,2.133,0.0,184
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,5,2,1027511.921,0.0,0.0,0,1027512.921,0.0,184
0x0614e07756390441cb246c886917487840e74f7d,0,8,1.064834916706896e+19,4.105479632145156e+18,0.0,0,2.594,0.0,184
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,0,2,1.4926463885000018e+18,2.0150734126457293e+17,0.0,0,7.407,0.0,184
0x0231ffe3d56064d3e480fbc47742d6bfb59a9101,0,2,1572085.084,0.0,0.0,0,1572086.084,0.0,184
0x05f864aea649d17ce380248864b2aced4f67851d,0,1,1503545.452,0.0,0.0,0,1503546.452,0.0,184
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,0,1,1378689.64,0.0,0.0,0,1378690.64,0.0,183
0x056daa8c2878e9172dcf2d7054b075acce22d515,0,2,5.595907188236858e+17,5.5959071882368584e+16,0.0,0,10.0,0.0,183
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,0,1,1390300.924,0.0,0.0,0,1390301.924,0.0,183
0x0596ba515818c72366468b40a93e38f8e44a4e2d,0,1,1403402.345,0.0,0.0,0,1403403.345,0.0,183
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,0,1,1446170.701,0.0,0.0,0,1446171.701,0.0,183
0x0535da1ef42327b93c5e5b66899f492e115265e9,0,1,1383895.796,0.0,0.0,0,1383896.796,0.0,183
0x050484aa3d8c76fe796065d087d27ec6f65eeb2e,0,1,1358874.725,0.0,0.0,0,1358875.725,0.0,183
0x0542e8f95f765b81cd6a08db37d914f664db5d3e,0,3,3.9849609557513073e+18,9.962402389378268e+17,0.0,0,4.0,0.0,183
0x049fa027e31206dd10b1ef184e7f564b41eef68f,0,5,9.579444052383453e+18,4.091790966135406e+18,0.0,0,2.341,0.0,183
0x016e9e2497544790d71411911b187cbd26b43458,23,6,223836289546514.7,8640530098490.248,0.0,0,25.905,0.0,183
0x039a21771e9abbd63a8fdb42e60de6b558c1baae,0,1,1307892.931,0.0,0.0,0,1307893.931,0.0,182
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,20,7,2.2383628753131325e+17,3.3798573147943104e+17,0.0,0,0.662,0.0,182
0x0581da9ef60831bc65eccb0f335ec0daa80b4797,0,1,0.0,0.0,0.0,0,626724463.241,0.0,182
0x04c478f571836b5dbcf487f7936f3416c4df0b67,0,1,1248628.39,0.0,0.0,0,1248629.39,0.0,182
0x054161306434f11bc27a980745a7e35f5e99cc17,0,3,1.491606958584988e+19,1.1024077176040016e+19,0.0,0,1.353,0.0,182
0x0319f328205f66b18ef279c18efa3e3839c005f1,0,1,1306285.86,0.0,0.0,0,1306286.86,0.0,182
0x0277c418ad9186e3de965d28da09ca265314e6ae,0,1,1295772.654,0.0,0.0,0,1295773.654,0.0,182
0x0094ccf467b9b767df3203796250014a7174a87d,0,4,2.2730475876687936e+18,5.3140898865568365e+17,0.0,0,4.277,0.0,182
0x01a1c554806b5754fc768fb6037631e3842dab5d,0,2,1.0136807662960144e+17,5068403831480072.0,0.0,0,20.0,0.0,182
0x0279ef39c3029af541cbabcf8e83afa0c96e8782,0,2,806847.939,0.0,0.0,0,1605961.637,0.0,182
0x0060f329ae466559db2e692b24252a5163bf16c3,0,1,1306832.742,0.0,0.0,0,1306833.742,0.0,182
0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,0,1,1289778.875,0.0,0.0,0,1289779.875,0.0,182
0x04c21b856704bd1bf00faceae9a76af5742aa60d,0,1,1338054.901,0.0,0.0,0,1338055.901,0.0,182
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,0,1,1268931.713,0.0,0.0,0,1268932.713,0.0,182
0x03a3cc4148619b60dda51612a4483ffe43435f34,0,2,1296525.758,0.0,0.0,0,1296526.758,0.0,182
0x046f8f1897b93398cd8b495e81ef0ababfe11d68,0,1,1261946.763,0.0,0.0,0,1261947.763,0.0,182
0x01e47909e37b86e1eed4b8bad33e4750b1f20ec7,0,1,1189056.609,0.0,0.0,0,1189057.609,0.0,181
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,0,1,1239674.588,0.0,0.0,0,1239675.588,0.0,181
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,0,3,2.2383628752947433e+18,5.595907188236858e+17,0.0,0,4.0,0.0,181
0x06089bceee94a485c61b311cb61934d5cf8a684e,1,4,1.0136807662960144e+17,7.602607333965029e+16,0.0,2,1.333,0.0,181
0x037582877a10e01ed2d34b2587b385b0bb44d675,0,1,1187208.315,0.0,0.0,0,1187209.315,0.0,181
0x049808d5eaa90a2665b9703d2246dded34f1eb73,0,1,1188265.618,0.0,0.0,0,1188266.618,0.0,181
0x0211cc3e0a76e7638b6d2f540b444d313448eb91,0,2,2.2383628752947433e+18,5.595907188236858e+17,0.0,0,4.0,0.0,181
0x01af60b03e2b9cbf947568552462f9182b959db0,23,24,74289567266.12,59101338690.049,7732826995.846,0,1.388,0.131,181
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0,1,0.0,0.0,0.0,0,547101129.748,0.0,181
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,0,1,1178119.32,0.0,0.0,0,1178120.32,0.0,181
0x05db890722dcbc2d386d782692969e78c1f7febf,0,1,1194832.359,0.0,0.0,0,1194833.359,0.0,181
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,0,1,1174213.037,0.0,0.0,0,1174214.037,0.0,181
0x01cd8b637e1e131827260aaf777a587b4aed1c54,0,1,1181938.287,0.0,0.0,0,1181939.287,0.0,181
0x054e37b3dfe1cc195847a10cfe12fe9a524d594f,0,1,1180771.937,0.0,0.0,0,1180772.937,0.0,181
0x03d0aea80f01212181388158dabd6fa2e0a5fc68,0,1,1158123.925,0.0,0.0,0,1158124.925,0.0,181
0x04f5c67be870758e6d5200a15f7722b471ebb821,0,10,6.728328842359078e+18,3.361957833012464e+18,0.0,0,2.001,0.0,181
0x03090a4006197538241dca9b635c9ad149d9097f,0,1,1230369.08,0.0,0.0,0,1230370.08,0.0,181
0x002c77a71d54e6da4b28690fe1676752a74a67eb,0,1,1159747.348,0.0,0.0,0,1159748.348,0.0,181
0x03c4a4c6878eb4b4284d945f46a7b35f0aac2cb2,0,1,1210437.149,0.0,0.0,0,1210438.149,0.0,181
0x0617d8b4509d856bcfd0870b1bb27c8f68e1d536,0,1,1185689.883,0.0,0.0,0,1185690.883,0.0,181
0x041126e47a90d0c19919a140e9c421076a762f77,0,1,1113881.7,0.0,0.0,0,1113882.7,0.0,180
0x0038281701bf3f51fdbb18903c6e18776780a9a1,0,1,1093929.712,0.0,0.0,0,1093930.712,0.0,180
0x04017f70e7299e9cbe9355780b0f7a261eccb163,0,1,1102627.459,0.0,0.0,0,1102628.459,0.0,180
0x04008507db2ab8b2bf5410905d4b146ea8009c2f,0,1,1118544.68,0.0,0.0,0,1118545.68,0.0,180
0x044f1646303ed25521cbdae0f37ca2b65d898281,0,1,1113232.985,0.0,0.0,0,1113233.985,0.0,180
0x04002cbd1cc19cb7cb1f819fc7ef410b59f8a22d,0,1,1097816.922,0.0,0.0,0,1097817.922,0.0,180
0x020636327a0ea3a6ab57751a51564aca8a266683,0,1,1106547.511,0.0,0.0,0,1106548.511,0.0,180
0x022953327bdc06b41b8888e6cc8b0b3eaf8f9500,0,1,1096268.963,0.0,0.0,0,1096269.963,0.0,180
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,0,1,1105875.572,0.0,0.0,0,1105876.572,0.0,180
0x0330d6432c963f761eaa5a7567ea161027cc36d3,0,1,1105769.036,0.0,0.0,0,1105770.036,0.0,180
0x030cb7762dacad0e55e38eb6685d7923c68d7113,0,1,1103674.207,0.0,0.0,0,1103675.207,0.0,180
0x03df75063e6b738f4e7e436eabb396d90189d07a,0,1,1116222.319,0.0,0.0,0,1116223.319,0.0,180
0x0605cec3dfeb1b5e4d850fd094a34d66f49bcd97,0,1,1134943.361,0.0,0.0,0,1134944.361,0.0,180
0x04134352a8ec8229ecf1dc81edee8ede5d8b5270,0,1,1130727.351,0.0,0.0,0,1130728.351,0.0,180
0x043110e9869de4eeea4b911c030cdccadc743025,0,1,1097539.672,0.0,0.0,0,1097540.672,0.0,180
0x0437e5aaa2dbdf6fda5802e7fdeb52d888d1eb4a,0,1,1105303.659,0.0,0.0,0,1105304.659,0.0,180
0x024e1c249abaa8f5369b3f4c4ae2b42fe4a42a1b,0,1,1106032.274,0.0,0.0,0,1106033.274,0.0,180
0x0263c0db809c695ddb08c0fbd4b0c5a2e41e9b1d,0,1,1113943.996,0.0,0.0,0,1113944.996,0.0,180
0x0259fa6d53ab21b16d8d3e95b81c99b5b74cff8b,0,1,1070435.538,0.0,0.0,0,1070436.538,0.0,180
0x01d971f8b52ac1d3667e00407e48254380512e0c,0,1,1125186.231,0.0,0.0,0,1125187.231,0.0,180
0x05357b87b83de577fbd15bf6db068bdf364268cf,0,1,1134370.891,0.0,0.0,0,1134371.891,0.0,180
0x05e48184dd108b780714184f5e502137365add6f,0,1,1099433.77,0.0,0.0,0,1099434.77,0.0,180
0x025817be5fbbe7db8bbac15f20c3c81852cef12b,0,1,1102611.223,0.0,0.0,0,1102612.223,0.0,180
0x04f3b912d38ca5a151b69d7e00df3535fdbea00c,0,1,1101711.052,0.0,0.0,0,1101712.052,0.0,180
0x01c96c01e8169279e9a7348474c46a8861fc01b8,0,1,1105714.877,0.0,0.0,0,1105715.877,0.0,180
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,0,1,1111353.092,0.0,0.0,0,1111354.092,0.0,180
0x04f7668e8c18066cb8f5c808abc6a31776d45b50,0,1,1120521.388,0.0,0.0,0,1120522.388,0.0,180
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,0,1,1105723.86,0.0,0.0,0,1105724.86,0.0,180
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,0,1,1148379.689,0.0,0.0,0,1148380.689,0.0,180
0x01a15c5109cb9935d9528c9348a2996559151c26,0,1,1091216.242,0.0,0.0,0,1091217.242,0.0,180
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,0,1,1108462.372,0.0,0.0,0,1108463.372,0.0,180
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,0,1,1111274.875,0.0,0.0,0,1111275.875,0.0,180
0x0556817d5a64bff612ad0b13da3e9f026053b48d,0,1,1096987.152,0.0,0.0,0,1096988.152,0.0,180
0x02803b28b29a24d895e523fbfa561700e01b09de,0,1,1117495.3,0.0,0.0,0,1117496.3,0.0,180
0x006106679868ffbeb8bef8788be4d59571a13053,0,1,1103798.213,0.0,0.0,0,1103799.213,0.0,180
0x03b50207f389830139feca7fd0c340c1acb87cae,0,1,1111221.728,0.0,0.0,0,1111222.728,0.0,180
0x00645acbda7635b02a8b517d49ef6cbd028962e3,0,1,1105714.877,0.0,0.0,0,1105715.877,0.0,180
0x05e0ecbd7d549036d64964e243edee92954a946b,0,1,1105728.203,0.0,0.0,0,1105729.203,0.0,180
0x05e1bacfbc6ed227054401ae22f2ebe12fc98186,0,1,1116112.699,0.0,0.0,0,1116113.699,0.0,180
0x04688b862e4343986ab317fcbba865dfab1a4bb3,0,1,1108545.421,0.0,0.0,0,1108546.421,0.0,180
0x026cfe8238076c5500416ce21c6c3b3e00484494,0,1,1094446.658,0.0,0.0,0,1094447.658,0.0,180
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,0,1,1104919.29,0.0,0.0,0,1104920.29,0.0,180
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,0,1,1106736.134,0.0,0.0,0,1106737.134,0.0,180
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,0,1,1107909.84,0.0,0.0,0,1107910.84,0.0,180
0x054e3d38670dd99c5404bd6dbb201f814d2fe4ee,0,1,1106002.437,0.0,0.0,0,1106003.437,0.0,180
0x054ff0420b375e27e43998a97a244eaa51e5b1cd,0,1,1093721.217,0.0,0.0,0,1093722.217,0.0,180
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,0,1,1133773.886,0.0,0.0,0,1133774.886,0.0,180
0x0267e55f02fcf8a26a2f5674321e02ff1971e6d3,0,1,1148208.446,0.0,0.0,0,1148209.446,0.0,180
0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,0,1,1101858.35,0.0,0.0,0,1101859.35,0.0,180
0x02babb5826d85c6a6354b923e94e7e9bb2643507,0,1,1088825.308,0.0,0.0,0,1088826.308,0.0,180
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,0,1,1094443.995,0.0,0.0,0,1094444.995,0.0,180
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,0,2,1.1302775100117664e+18,2.2605550200235328e+17,0.0,0,5.0,0.0,180
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,0,1,1081157.419,0.0,0.0,0,1081158.419,0.0,180
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,0,1,1107249.691,0.0,0.0,0,1107250.691,0.0,180
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,0,1,1111336.045,0.0,0.0,0,1111337.045,0.0,180
0x039b10e499e6b8e711cafc07123654a5b55852d2,0,1,1116119.739,0.0,0.0,0,1116120.739,0.0,180
0x05615d12837d86fef13a82ba9667bdf7945ab86e,0,1,1097818.902,0.0,0.0,0,1097819.902,0.0,180
0x04e890472a98d3770cd1b14c3717eb39a4978d0b,0,1,1097617.896,0.0,0.0,0,1097618.896,0.0,180
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,0,1,1105763.905,0.0,0.0,0,1105764.905,0.0,180
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,0,1,1127613.229,0.0,0.0,0,1127614.229,0.0,180
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,0,1,1109656.135,0.0,0.0,0,1109657.135,0.0,180
0x028c6ca71aee61d84266c8ebd639e2db5800018c,0,1,1111407.243,0.0,0.0,0,1111408.243,0.0,180
0x04e2100602d434733dd26d5a4d17257a89038df9,0,1,1116124.768,0.0,0.0,0,1116125.768,0.0,180
0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,0,1,1106460.685,0.0,0.0,0,1106461.685,0.0,180
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,0,1,1105627.753,0.0,0.0,0,1105628.753,0.0,180
0x039803254c85a3cffca6c0f0822e09a306bbda2e,0,1,1104874.119,0.0,0.0,0,1104875.119,0.0,180
0x048257c85f457a6b22a30db67cc781676fa521c8,0,1,1095392.502,0.0,0.0,0,1095393.502,0.0,180
0x055673880d2f505fd0a8ed40ed0bb96641100957,0,1,1102993.33,0.0,0.0,0,1102994.33,0.0,180
0x03a4c3ec5f926cf6490d57ed7fd496d21004c63e,0,1,1118677.952,0.0,0.0,0,1118678.952,0.0,180
0x006dfe647e57d2cdaf47000731659c1f92ece423,0,1,1106621.363,0.0,0.0,0,1106622.363,0.0,180
0x006b64b48437695a2c0b470e22de9b8d3b866f52,0,1,1106753.114,0.0,0.0,0,1106754.114,0.0,180
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,0,1,1106214.178,0.0,0.0,0,1106215.178,0.0,180
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,0,1,1097315.053,0.0,0.0,0,1097316.053,0.0,180
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,0,1,1094845.128,0.0,0.0,0,1094846.128,0.0,180
0x00752654dcd85f8e42e207ccf48212388fd7173d,0,1,1102917.705,0.0,0.0,0,1102918.705,0.0,180
0x007d418f61454569a051b5a9d11112996a986bb1,0,1,1106188.372,0.0,0.0,0,1106189.372,0.0,180
0x007821abbcc2da83df7fdf57520741d6ea1042f2,0,1,1108083.499,0.0,0.0,0,1108084.499,0.0,180
0x02837591442503df088054033a4b4df8f2761267,0,1,1111867.842,0.0,0.0,0,1111868.842,0.0,180
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,0,1,1086737.427,0.0,0.0,0,1086738.427,0.0,180
0x055994e836a0d561af0cbc04b9d3a6682debd0c7,0,1,1087159.053,0.0,0.0,0,1087160.053,0.0,180
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,0,1,1103066.966,0.0,0.0,0,1103067.966,0.0,180
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,0,1,1108853.589,0.0,0.0,0,1108854.589,0.0,180
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,0,1,1083200.897,0.0,0.0,0,1083201.897,0.0,180
0x03750b3599a04179ea939217a8fc0be522bbe0d8,0,1,0.0,0.0,0.0,0,508058430.036,0.0,180
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,0,1,1107890.839,0.0,0.0,0,1107891.839,0.0,180
0x00bb7c23500573ca6933778837c9dedd247e94d9,0,1,1100762.321,0.0,0.0,0,1100763.321,0.0,180
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,0,1,1138688.036,0.0,0.0,0,1138689.036,0.0,180
0x00b1c4f1978b650072cbde5a85440489bd03a13c,0,1,1098771.179,0.0,0.0,0,1098772.179,0.0,180
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,0,1,1113871.652,0.0,0.0,0,1113872.652,0.0,180
0x05e49ad86a0bcb71ee7382f7e6b031a6ce0f6c89,0,1,1103915.818,0.0,0.0,0,1103916.818,0.0,180
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,0,1,1102722.671,0.0,0.0,0,1102723.671,0.0,180
0x03845ccfb1173f4810dab66664ce61564fd91ad1,0,1,1106399.737,0.0,0.0,0,1106400.737,0.0,180
0x00b46cfd36379436272a650c550f0652d0d59165,0,1,1108399.564,0.0,0.0,0,1108400.564,0.0,180
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,0,1,1103915.818,0.0,0.0,0,1103916.818,0.0,180
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,0,1,1141981.642,0.0,0.0,0,1141982.642,0.0,180
0x0488456ea17ec42ad21df20efb4a35a37d710064,0,1,1126630.07,0.0,0.0,0,1126631.07,0.0,180
0x03ec48dd1ed16b6b413da809d917a2abfb039f19,0,1,1106404.133,0.0,0.0,0,1106405.133,0.0,180
0x0046d10482bc3ae87fa4cb550e36706addf2304a,0,1,1109670.154,0.0,0.0,0,1109671.154,0.0,180
0x0052d655d117dae79d897213af1d4393ab32c739,0,1,1106164.41,0.0,0.0,0,1106165.41,0.0,180
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,0,1,1106222.912,0.0,0.0,0,1106223.912,0.0,180
0x0057bf0e2082921a880500ab18e716c46c54216e,0,1,1088988.25,0.0,0.0,0,1088989.25,0.0,180
0x03ed48f46e34f439a295c91e5b84b76b460503f1,0,1,1109509.013,0.0,0.0,0,1109510.013,0.0,180
0x03e33fc1d842a745c18313d5bb6023ab34001ab1,0,1,1081990.025,0.0,0.0,0,1081991.025,0.0,180
0x03e74a2771684a6efd616804ef186ab2f4db85c9,0,1,1105902.521,0.0,0.0,0,1105903.521,0.0,180
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,0,1,1093929.712,0.0,0.0,0,1093930.712,0.0,180
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,0,1,1153450.382,0.0,0.0,0,1153451.382,0.0,180
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,0,1,1089899.633,0.0,0.0,0,1089900.633,0.0,180
0x03f051a717418abd22fb4a086f2b600ae20c4f37,0,1,1133657.347,0.0,0.0,0,1133658.347,0.0,180
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,0,1,1089634.55,0.0,0.0,0,1089635.55,0.0,180
0x009f79b5d57ee262330848096916e6a7e2a28eca,0,1,1131384.077,0.0,0.0,0,1131385.077,0.0,180
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,0,1,1118392.215,0.0,0.0,0,1118393.215,0.0,180
0x05c7db85dd8471a25fc6b34dca4aed67ba518a49,0,1,1075775.995,0.0,0.0,0,1075776.995,0.0,180
0x042e43e600a23d5fd706abb79b823e3da629fe5f,0,1,1101419.144,0.0,0.0,0,1101420.144,0.0,180
0x0000b252c943089fbba5554a1d196ef79bc77e4f,0,1,1116218.296,0.0,0.0,0,1116219.296,0.0,180
0x0218326332b562c795c8c014e441fb8816bc64f6,0,1,1100835.853,0.0,0.0,0,1100836.853,0.0,180
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,0,1,1133785.131,0.0,0.0,0,1133786.131,0.0,180
0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,0,1,1116351.047,0.0,0.0,0,1116352.047,0.0,180
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,0,1,1109359.721,0.0,0.0,0,1109360.721,0.0,180
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,0,1,1072468.628,0.0,0.0,0,1072469.628,0.0,180
0x059cb401dd05cd9abfe746ba3f695b41e2046914,0,1,1111032.056,0.0,0.0,0,1111033.056,0.0,180
0x0429e9a1931ae77fe39b6c17d7660382c85d28f2,0,1,1133776.952,0.0,0.0,0,1133777.952,0.0,180
0x0043260ff376a32f335de2091e8bd455d74ecef9,0,1,1109778.725,0.0,0.0,0,1109779.725,0.0,180
0x004c788aecdcc8ae214519737576d67da3c7334a,0,1,1094747.486,0.0,0.0,0,1094748.486,0.0,180
0x0113983234c06a01834e6c173efab06f04de2122,0,1,1107609.621,0.0,0.0,0,1107610.621,0.0,180
0x03470c993d22b5405ed10a1e51afe1505be32ccd,0,1,1088968.241,0.0,0.0,0,1088969.241,0.0,180
0x033466da370e828b957754b75a1370506d0de739,0,1,1133822.954,0.0,0.0,0,1133823.954,0.0,180
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,0,1,1092542.488,0.0,0.0,0,1092543.488,0.0,180
0x04a6b171582bf89567aa91780db5ad2479fc383c,0,3,5.896048931968106e+18,2.9480244853892285e+18,0.0,0,2.0,0.0,180
0x004624a132094f106e977c369c8f2e1ebffb2ae1,0,1,1105289.374,0.0,0.0,0,1105290.374,0.0,180
0x0409ba23f21c66fe37f3e4ed3db81417f0185ba9,0,1,1111408.245,0.0,0.0,0,1111409.245,0.0,180
